Infos
"['https://divar.ir/v/-/wYI4XT8I', ['سمند LX EF7 بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۱۱ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdfjf', ['پژو 405 GLX بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۱۱ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۶٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZw9sWA', ['تیبا هاچبک EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZo9Skl', ['پراید 131 EX'], ['برند و تیپ', 'وضعیت موتور', 'نیاز به تعمیر', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۳٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZoNJK9', ['وانت پراید 151 SE'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۸۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwtlKG', ['پیکان وانت بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۹۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYJ4vNCx', ['پژو 206 تیپ ۳'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱۰ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۲٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNy9Q', ['پراید 132 ساده'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۷٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZw9tVf', ['پراید صندوق\u200cدار بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی و قسطی', 'قیمت', '۶۴٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZo9uX_', ['پژو 405 GLX - دوگانه سوز LPG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۸ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNgZp', ['سمند LX EF7 گازسوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۳۲٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYJIf6Yu', ['پژو پارس ساده'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۴۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNrC5', ['پیکان وانت CNG'], ['برند و تیپ', 'وضعیت موتور', 'نیاز به تعمیر', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۱ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۹۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsNsGD', ['پراید صندوق\u200cدار بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۶۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNceo', ['پژو 405 GLX بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۵۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYUMJj00', ['پراید 131 SE'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۴۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZodhZo', ['سمند X7 دوگانه سوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'سالم و پلمپ', 'شاسی عقب', 'ضربه\u200cخورده', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۹۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYR8by9Z', ['پراید 131 SE'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۵۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZgtbqU', ['پژو 405 GLX - دوگانه سوز CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'تمام\u200cرنگ', 'مهلت بیمهٔ شخص ثالث', '۱۰ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۰۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwtgO4', ['پژو 405 GLX - دوگانه سوز CNG'], ['برند و تیپ', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'رنگ\u200cشده', 'وضعیت بدنه', 'تمام\u200cرنگ', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'نحوه فروش', 'نقدی', 'قیمت', '۷۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZkd41I', ['پژو 405 GLX بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۵۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdPfl', ['سمند SE'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۱۰ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdQVo', ['پژو 405 GLX بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۷ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۹٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNacS', ['تیبا هاچبک EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۸۷٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZw9Pwp', ['پراید 132 دوگانه سوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwtNcB', ['ساینا دنده\u200cای EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZo9M7N', ['پراید صندوق\u200cدار CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۸۶٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdEof', ['پژو 206 تیپ ۲'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۸ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۴۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZkt6kT', ['وانت پراید 151 SL'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۳۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwtE9z', ['پراید 131 SX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۶٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYEYuwbY', ['ساینا دنده\u200cای EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۹۱٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZgtG_j', ['پراید 131 EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۳٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwtIgd', ['پراید صندوق\u200cدار CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۳ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۹۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZQNtWh', ['پیکان وانت CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۴ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۹۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZkt12R', ['سمند X7 بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی و قسطی', 'قیمت', '۸۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZw9C32', ['پژو روآ دوگانه سوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۴۷٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYPkIxhT', ['تیبا هاچبک EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۳ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۶۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdBi9', ['رنو تندر 90 E1 بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۷ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۶۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZs9AU4', ['پیکان وانت CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'قیمت', '۱۳۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwNCZg', ['پژو پارس سال'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۷ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۵۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZwdFV-', ['پژو پارس ساده'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی و قسطی', 'قیمت', '۱۶۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZkteOg', ['پراید 131 دوگانه سوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۳ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۳۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZs9mzu', ['پراید 132 دوگانه سوز'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۹ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYWUvjRk', ['رنو تندر 90 E1 بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'تمام\u200cرنگ', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'قیمت', '۱۳۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZkt0vb', ['تیبا هاچبک EX'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱۰ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۴۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsN-H1', ['پژو 405 GLX - دوگانه سوز CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۱۰ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۲۰۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZstqJ1', ['پیکان دوگانه سوز CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'ضربه\u200cخورده', 'وضعیت بدنه', 'تصادفی', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZcNSA5', ['ام\u200cوی\u200cام 110 ۳ سیلندر'], ['برند و تیپ', 'وضعیت موتور', 'تعویض شده', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۶۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsNXlt', ['پژو پارس سال'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'تمام\u200cرنگ', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۳۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsNdOc', ['پیکان وانت CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۲ ماه', 'نحوه فروش', 'نقدی', 'قیمت', '۷۲٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYLogpmD', ['پژو 405 SLX بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۶۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYKETRI5', ['پژو 206 تیپ ۲'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۳ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۶٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsdIPN', ['سمند X7 بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۷ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsttTr', ['پراید 141 ساده'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۸ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۶۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYOEVJkk', ['پراید صندوق\u200cدار بنزینی'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۱ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۴۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsNc-s', ['پراید صندوق\u200cدار CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی عقب', 'سالم و پلمپ', 'وضعیت بدنه', 'رنگ\u200cشدگی', 'مهلت بیمهٔ شخص ثالث', '۴ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۵۲٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZsNRCP', ['پراید 131 SL'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'خط و خش جزیی', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۱۵٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZktcQq', ['دوو سی یلو سدان'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۶ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۲۰۰٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYWUChEy', ['پژو 405 SLX بنزینی'], ['برند و تیپ', 'مهلت بیمهٔ شخص ثالث', '۱۱ ماه', 'قیمت', '۱۲۳٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZstPoW', ['پراید صندوق\u200cدار CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'شاسی جلو', 'ضربه\u200cخورده', 'وضعیت بدنه', 'دوررنگ', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۴۲٬۵۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYWcC39W', ['پژو 405 GLX - دوگانه سوز CNG'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'تمام\u200cرنگ', 'مهلت بیمهٔ شخص ثالث', '۵ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۵۸٬۰۰۰٬۰۰۰ تومان']]"
"['https://divar.ir/v/-/wYZk9hRX', ['سمند SE'], ['برند و تیپ', 'وضعیت موتور', 'سالم', 'وضعیت شاسی\u200cها', 'سالم و پلمپ', 'وضعیت بدنه', 'سالم و بی\u200cخط و خش', 'مهلت بیمهٔ شخص ثالث', '۱۲ ماه', 'گیربکس', 'دنده\u200cای', 'نحوه فروش', 'نقدی', 'قیمت', '۱۷۶٬۰۰۰٬۰۰۰ تومان']]"
